player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,long_name_match,score,revisar,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,club_name_original
24508,Manuel Castellano Castro,Eibar,322,"['Left Back', 'Right Center Back', 'Right Back', 'Left Center Back']",10,Manuel Castellano Castro,100.0,False,189553,https://sofifa.com/player/189553/manuel-castellano-castro/160002,Lillo,Manuel Castellano Castro,"LB, RB, CB",72,74,2100000.0,25000.0,26,1989-03-27,176,76,467.0,Eibar,Spain Primera Division,1.0,RB,16.0,,2013-07-18,2017.0,45,Spain,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,,,,68.0,49.0,60.0,60.0,73.0,77.0,70,46,59,67,47,52,52,47,59,69,67,68,61,68,70,55,73,85,70,48,86,75,51,45,62,,74,72,79,12,11,10,8,6,,58,58,58,59,58,58,58,59,58,58,58,62,62,62,62,62,72,71,71,71,72,72,72,72,72,72,16,https://cdn.sofifa.net/players/189/553/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,SD Eibar
24577,Salvador Ruiz Rodríguez,Granada,1049,['Left Back'],2,Salvador Ruíz Rodríguez,95.65217391304348,False,210747,https://sofifa.com/player/210747/salvador-ruiz-rodriguez/160002,Salva Ruíz,Salvador Ruíz Rodríguez,"LB, CB",67,75,925000.0,7000.0,20,1995-05-17,179,73,110832.0,Granada,Spain Primera Division,1.0,SUB,14.0,Valencia CF,,2016.0,45,Spain,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,,,,69.0,31.0,62.0,65.0,67.0,65.0,74,26,47,65,26,65,61,45,59,64,71,67,66,62,64,41,73,73,65,24,53,68,58,50,37,,71,70,65,15,13,16,6,14,,51,51,51,59,55,55,55,59,57,57,57,62,60,60,60,62,68,65,65,65,68,67,65,65,65,67,18,https://cdn.sofifa.net/players/210/747/16_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Granada CF
24578,Francisco Montañés Claverías,Espanyol,214,"['Right Wing', 'Right Midfield', 'Right Center Back', 'Left Midfield', 'Left Center Forward', 'Left Wing', 'Right Center Midfield']",7,Francisco Montañés Claverías,100.0,False,199594,https://sofifa.com/player/199594/francisco-montanes-claverias/160002,Montañés,Francisco Montañés Claverías,"LM, RM",74,74,3200000.0,40000.0,28,1986-10-08,172,70,452.0,Espanyol,Spain Primera Division,1.0,RM,11.0,,2014-07-29,2018.0,45,Spain,,,,Right,4,3,1,High/Medium,Normal (170-185),No,,,Technical Dribbler (AI),86.0,65.0,70.0,80.0,38.0,61.0,69,62,50,73,56,81,76,62,64,77,88,84,87,75,86,75,76,61,64,65,51,38,74,70,60,,37,40,21,12,15,10,12,13,,70,70,70,75-1,74,74,74,75-1,74,74,74,74,68,68,68,74,58,56,56,56,58,55,48,48,48,55,20,https://cdn.sofifa.net/players/199/594/16_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RCD Espanyol de Barcelona
24686,Roberto Canella Suárez,Sporting Gijón,1041,['Left Back'],9,Roberto Canella Suárez,100.0,False,178297,https://sofifa.com/player/178297/roberto-canella-suarez/160002,Canella,Roberto Canella Suárez,"LB, LWB",72,74,2000000.0,25000.0,27,1988-02-07,180,73,459.0,Sporting Gijón,Spain Primera Division,1.0,SUB,15.0,,2006-10-01,2017.0,45,Spain,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,,,,77.0,51.0,65.0,68.0,67.0,75.0,73,44,54,65,49,64,71,60,68,70,76,78,77,76,72,61,72,76,75,55,73,72,58,55,57,,62,68,80,12,10,16,8,16,,61,61,61,65,63,63,63,65,64,64,64,67,66,66,66,67,72,69,69,69,72,72,69,69,69,72,19,https://cdn.sofifa.net/players/178/297/16_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Sporting de Gijón
24783,Javier Márquez Moreno,Granada,1049,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Midfield']",19,Javier Márquez Moreno,100.0,False,191059,https://sofifa.com/player/191059/javier-marquez-moreno/160002,Javi Márquez,Javier Márquez Moreno,"CAM, CM, CDM",74,74,3200000.0,40000.0,29,1986-05-11,179,71,110832.0,Granada,Spain Primera Division,1.0,RDM,8.0,,2014-07-05,2017.0,45,Spain,,,,Left,2,3,2,Medium/Medium,Normal (170-185),No,,,Long Shot Taker (AI),60.0,71.0,80.0,72.0,55.0,65.0,67,66,49,84,63,69,79,75,86,78,64,57,71,71,76,84,58,59,68,76,66,60,60,81,72,,51,57,52,13,10,6,10,9,,68,68,68,70,71,71,71,70,74,74,74,71,75-1,75-1,75-1,71,64,68,68,68,64,62,60,60,60,62,17,https://cdn.sofifa.net/players/191/059/16_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Granada CF
25057,Alejandro Barrera García,Sporting Gijón,1041,"['Right Back', 'Center Attacking Midfield', 'Center Forward', 'Left Wing', 'Left Back', 'Right Center Forward']",5,Alejandro Barrera García,100.0,False,204134,https://sofifa.com/player/204134/alejandro-barrera-garcia/160002,Álex Barrera,Alejandro Barrera García,"CAM, LM, RM, CM",69,75,1400000.0,10000.0,24,1991-05-12,190,78,459.0,Sporting Gijón,Spain Primera Division,1.0,SUB,8.0,,2012-07-01,2016.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,62.0,63.0,64.0,68.0,55.0,69.0,53,66,55,74,46,67,40,56,59,75,59,64,62,67,56,61,54,55,82,61,58,61,73,68,55,,42,63,54,11,14,9,9,13,,67,67,67,67,68,68,68,67,69,69,69,66,67,67,67,66,61,63,63,63,61,60,61,61,61,60,18,https://cdn.sofifa.net/players/204/134/16_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Sporting de Gijón
25126,Nicolás Federico López Alonso,Granada,1049,"['Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Forward', 'Right Midfield']",8,Nicolás Federico López Alonso,100.0,False,207715,https://sofifa.com/player/207715/nicolas-lopez/160002,N. López,Nicolás Federico López Alonso,"CF, RW, LW",73,81,4300000.0,30000.0,21,1993-10-01,179,75,110832.0,Granada,Spain Primera Division,1.0,SUB,15.0,Udinese Calcio,,2016.0,60,Uruguay,,,,Left,3,4,1,High/Medium,Lean (170-185),No,,,"Finesse Shot, Flair, Technical Dribbler (AI)",80.0,67.0,64.0,84.0,24.0,52.0,64,71,53,68,73,84,79,55,53,86,82,78,84,70,80,56,66,59,53,67,39,21,68,63,67,,18,21,23,6,8,10,12,8,,69,69,69,75,73,73,73,75,73,73,73,73,64,64,64,73,52,47,47,47,52,48,38,38,38,48,15,https://cdn.sofifa.net/players/207/715/16_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png,Granada CF
25134,Deyverson Brum Silva Acosta,Levante UD,221,"['Left Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Left Wing', 'Center Defensive Midfield', 'Right Defensive Midfield']",33,Deyverson Brum Silva Acosta,100.0,False,215421,https://sofifa.com/player/215421/deyverson-brum-silva-acosta/160002,Deyverson,Deyverson Brum Silva Acosta,ST,76,81,7000000.0,50000.0,24,1991-05-08,187,78,1853.0,Levante UD,Spain Primera Division,1.0,LS,20.0,,2015-07-27,2019.0,54,Brazil,,,,Left,3,3,1,High/High,Lean (185+),No,,,,80.0,73.0,54.0,71.0,36.0,76.0,48,76,80,64,70,68,48,31,46,75,77,83,75,79,52,77,84,77,73,66,82,34,81,55,60,,21,39,36,7,15,11,9,11,,76,76,76,70,73,73,73,70,69,69,69,69,63,63,63,69,56,54,54,54,56,54,53,53,53,54,18,https://cdn.sofifa.net/players/215/421/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png,Levante Unión Deportiva
25144,Diego Alves Carreira,Valencia,207,['Goalkeeper'],13,Diego Alves Carreira,100.0,False,165580,https://sofifa.com/player/165580/diego-alves-carreira/160002,Diego Alves,Diego Alves Carreira,GK,83,83,19000000.0,130000.0,30,1985-06-24,188,83,461.0,Valencia,Spain Primera Division,1.0,RES,1.0,,2011-07-01,2019.0,54,Brazil,,,,Left,2,1,3,Medium/Medium,Normal (185+),Yes,,,,,,,,,,24,20,20,33,25,14,24,21,33,15,55,54,69,80,57,24,84,43,67,22,44,19,13,64,24,,14,13,15,88,76,76,77,88,54.0,30+1,30+1,30+1,32+1,31+1,31+1,31+1,32+1,35+1,35+1,35+1,33+1,34+1,34+1,34+1,33+1,30+1,31+1,31+1,31+1,30+1,30+1,30+1,30+1,30+1,30+1,82+1,https://cdn.sofifa.net/players/165/580/16_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png,Valencia CF
25707,Francisco Manuel Rico Castro,Granada,1049,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Right Midfield']",28,Francisco Manuel Rico Castro,100.0,False,174859,https://sofifa.com/player/174859/francisco-rico-castano/160002,Fran Rico,Francisco Manuel Rico Castro,"CDM, CM",75,76,3800000.0,40000.0,27,1987-08-03,178,72,110832.0,Granada,Spain Primera Division,1.0,LDM,4.0,,2011-08-05,2020.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,Playmaker (AI),66.0,64.0,77.0,71.0,68.0,69.0,69,61,55,82,51,66,77,78,81,79,68,65,68,77,74,67,60,68,66,71,82,72,53,73,77,,63,74,66,9,14,8,13,7,,65,65,65,69,69,69,69,69,72,72,72,71,74,74,74,71,71,75,75,75,71,70,69,69,69,70,18,https://cdn.sofifa.net/players/174/859/16_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Granada CF
25824,Ángel Trujillo Canorea,Levante UD,221,['Right Center Back'],8,Ángel Trujillo Canorea,100.0,False,194200,https://sofifa.com/player/194200/angel-trujillo-canorea/160002,Trujillo,Ángel Trujillo Canorea,CB,74,74,2800000.0,40000.0,27,1987-09-08,179,79,1853.0,Levante UD,Spain Primera Division,1.0,RCB,16.0,,2015-08-07,2019.0,45,Spain,,,,Right,3,2,1,Low/Medium,Normal (170-185),No,,,,64.0,37.0,48.0,49.0,75.0,81.0,35,27,66,58,32,38,39,41,51,58,60,68,62,67,61,55,85,80,80,42,82,74,38,46,35,,74,81,75,8,12,12,9,7,,50,50,50,48,49,49,49,48,50,50,50,51,56,56,56,51,65,68,68,68,65,68,74,74,74,68,16,https://cdn.sofifa.net/players/194/200/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Levante Unión Deportiva
25859,Sérgio Paulo Barbosa Valente,Málaga,223,"['Right Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Forward', 'Left Midfield', 'Left Center Forward', 'Left Center Back', 'Substitute']",27,Sérgio Paulo Barbosa Valente,100.0,False,110283,https://sofifa.com/player/110283/sergio-paulo-barbosa-valente/160002,Duda,Sérgio Paulo Barbosa Valente,"CAM, LM",73,73,1100000.0,25000.0,35,1980-06-27,175,71,573.0,Málaga,Spain Primera Division,1.0,CAM,17.0,,2009-08-28,2016.0,38,Portugal,,,,Left,3,3,1,Medium/High,Normal (170-185),No,,#FK Specialist,"Early Crosser, Long Shot Taker (AI)",57.0,75.0,81.0,72.0,55.0,59.0,81,69,51,80,59,73,91,86,84,75,54,59,64,64,76,85,53,48,62,82,67,43,71,77,72,,60,59,58,14,12,10,6,14,,69,69,69,72,72,72,72,72,73,73,73,71,72,72,72,71,63,65,65,65,63,61,59,59,59,61,17,https://cdn.sofifa.net/players/110/283/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Málaga CF
25881,Juan Antonio Rodríguez Villamuela,Getafe,216,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Left Center Back', 'Left Center Midfield']",32,Juan Antonio Rodríguez Villamuela,100.0,False,147305,https://sofifa.com/player/147305/juan-antonio-rodriguez-v/160002,Juan Rodriguez,Juan Antonio Rodríguez Villamuela,"CDM, CM",74,74,1500000.0,20000.0,33,1982-04-01,185,80,1860.0,Getafe,Spain Primera Division,1.0,RDM,22.0,,2011-01-01,2016.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,Injury Free,48.0,65.0,73.0,68.0,69.0,75.0,60,59,71,84,47,67,58,60,70,75,51,45,58,76,55,82,64,72,78,68,76,75,70,77,54,,62,73,61,12,11,16,13,8,,69,69,69,67,70,70,70,67,71,71,71,68,74,74,74,68,68,74,74,74,68,67,71,71,71,67,18,https://cdn.sofifa.net/players/147/305/16_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Getafe CF
25921,Rubén Gracia Calmache,RC Deportivo La Coruña,219,"['Left Wing', 'Right Wing', 'Right Back', 'Right Midfield', 'Left Midfield', 'Left Wing Back', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Back']",18,Rubén Gracia Calmache,100.0,False,110026,https://sofifa.com/player/110026/ruben-gracia-calmache/160002,Cani,Rubén Gracia Calmache,"LM, RM, CAM",75,75,2500000.0,25000.0,33,1981-08-03,180,75,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,SUB,6.0,,2015-07-24,2021.0,45,Spain,,,,Right,3,3,2,High/Low,Normal (170-185),No,,,Finesse Shot,74.0,72.0,74.0,79.0,45.0,62.0,76,70,48,75,68,81,78,62,72,84,72,75,67,63,68,72,66,62,61,75,62,45,76,72,70,,45,46,40,9,12,7,16,7,,71,71,71,75,75,75,75,75,75,75,75,75,71,71,71,75,62,61,61,61,62,58,53,53,53,58,17,https://cdn.sofifa.net/players/110/026/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Deportivo de La Coruña
25984,Ángel Domingo López Ruano,Las Palmas,208,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield']",3,Ángel Domingo López Ruano,100.0,False,134963,https://sofifa.com/player/134963/angel-domingo-lopez-ruano/160002,Ángel,Ángel Domingo López Ruano,"RB, LB",71,71,475000.0,15000.0,34,1981-03-10,180,71,472.0,Las Palmas,Spain Primera Division,1.0,SUB,6.0,,2013-07-17,2017.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,Early Crosser,68.0,56.0,71.0,68.0,69.0,71.0,80,42,52,74,50,65,76,59,71,74,67,68,64,67,66,75,65,76,69,67,69,70,59,57,57,,71,72,73,7,15,10,8,9,,61,61,61,66,64,64,64,66,65,65,65,68,68,68,68,68,72-1,71,71,71,72-1,71,69,69,69,71,16,https://cdn.sofifa.net/players/134/963/16_120.png,https://cdn.sofifa.net/teams/472/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Unión Deportiva Las Palmas
26009,Roberto Soldado Rillo,Villarreal,222,"['Left Center Forward', 'Right Center Forward', 'Center Forward']",28,Roberto Soldado Rillo,100.0,False,146758,https://sofifa.com/player/146758/roberto-soldado-rillo/160002,Soldado,Roberto Soldado Rillo,ST,79,79,9500000.0,70000.0,30,1985-05-27,179,72,483.0,Villarreal,Spain Primera Division,1.0,LS,9.0,,2015-08-17,2018.0,45,Spain,,,,Right,3,3,3,Medium/Low,Normal (170-185),Yes,,,,69.0,79.0,69.0,76.0,42.0,71.0,68,79,81,71,82,75,75,65,60,80,68,69,71,81,73,83,83,67,71,74,73,41,83,74,84,,33,41,38,13,13,14,9,6,,78+1,78+1,78+1,75+1,77+1,77+1,77+1,75+1,75+1,75+1,75+1,74+1,70+1,70+1,70+1,74+1,59+1,59+1,59+1,59+1,59+1,57+1,56+1,56+1,56+1,57+1,18+1,https://cdn.sofifa.net/players/146/758/16_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Villarreal CF
26012,David Navarro Pedrós,Levante UD,221,"['Right Center Back', 'Left Center Back']",20,David Navarro Pedrós,100.0,False,111022,https://sofifa.com/player/111022/david-navarro-pedros/160002,David Navarro,David Navarro Pedrós,CB,75,75,700000.0,20000.0,35,1980-05-25,188,82,1853.0,Levante UD,Spain Primera Division,1.0,CB,4.0,,2012-01-01,2016.0,45,Spain,,,,Right,3,2,1,Low/Medium,Normal (185+),No,,,Leadership,47.0,41.0,52.0,50.0,76.0,79.0,40,40,71,63,44,46,43,38,59,54,48,46,50,66,48,54,73,60,85,27,89,74,40,46,49,,79,77,72,12,10,12,7,7,,52,52,52,48,49,49,49,48,50,50,50,50,56,56,56,50,62,68,68,68,62,64,75,75,75,64,15,https://cdn.sofifa.net/players/111/022/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Levante Unión Deportiva
26020,Ángel Lafita Castillo,Getafe,216,"['Right Wing', 'Left Wing', 'Right Midfield', 'Left Midfield']",14,Ángel Lafita Castillo,100.0,False,146513,https://sofifa.com/player/146513/angel-lafita-castillo/160002,Lafita,Ángel Lafita Castillo,"LM, ST, CAM",74,74,3000000.0,35000.0,30,1984-08-07,187,73,1860.0,Getafe,Spain Primera Division,1.0,SUB,7.0,,2012-07-01,2017.0,45,Spain,,,,Right,3,3,2,Medium/Low,Lean (185+),No,,,Speed Dribbler (AI),70.0,68.0,74.0,75.0,39.0,66.0,75,64,70,77,59,77,70,61,68,78,67,73,62,81,55,78,57,59,69,67,70,46,82,75,60,,23,37,45,9,6,14,14,14,,73,73,73,74,75-1,75-1,75-1,74,75-1,75-1,75-1,74,71,71,71,74,61,59,59,59,61,58,53,53,53,58,19,https://cdn.sofifa.net/players/146/513/16_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Getafe CF
26023,Juan Francisco García García,Levante UD,221,"['Left Center Back', 'Substitute', 'Left Back']",21,Juan Francisco García García,100.0,False,10764,https://sofifa.com/player/10764/juan-francisco-garcia-garcia/160002,Juanfran,Juan Francisco García García,"CB, LB",73,73,,20000.0,38,1976-07-15,183,78,1853.0,Levante UD,Spain Primera Division,1.0,LCB,12.0,,2010-01-01,2016.0,45,Spain,,,,Left,3,2,1,Low/Medium,Normal (170-185),No,,,"Long Throw-in, Diver, Leadership, Early Crosser",63.0,48.0,62.0,61.0,73.0,74.0,72,40,59,59,44,60,68,66,62,64,61,64,56,74,54,64,67,55,81,50,83,80,58,54,50,,72,75,70,9,6,12,11,6,,59,59,59,60,59,59,59,60,59,59,59,61,62,62,62,61,68,69,69,69,68,69,73,73,73,69,15,https://cdn.sofifa.net/players/010/764/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Levante Unión Deportiva
26070,Antonio Rodríguez Martínez,Rayo Vallecano,360,['Goalkeeper'],10,Antonio Rodríguez Martínez,100.0,False,138507,https://sofifa.com/player/138507/antonio-rodriguez-martinez/160002,Toño,Antonio Rodríguez Martínez,GK,75,75,2400000.0,20000.0,35,1979-12-17,182,80,480.0,Rayo Vallecano,Spain Primera Division,1.0,GK,25.0,,2014-09-01,2016.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,"GK Up for Corners, Puncher",,,,,,,12,14,14,17,19,22,15,12,25,16,55,54,57,65,53,24,76,44,73,12,37,28,15,37,24,,12,12,14,80,69,71,79,80,54.0,27,27,27,27,27,27,27,27,27,27,27,28,26,26,26,28,27,27,27,27,27,27,28,28,28,27,75,https://cdn.sofifa.net/players/138/507/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Rayo Vallecano
26087,Carlos Gurpegi Nausia,Athletic Club,215,"['Right Center Back', 'Left Center Back', 'Center Back', 'Right Back']",15,Carlos Gurpegi Nausia,100.0,False,105803,https://sofifa.com/player/105803/carlos-gurpegi-nausia/160002,Gurpegi,Carlos Gurpegi Nausia,CB,79,79,3100000.0,50000.0,34,1980-08-19,181,75,448.0,Athletic Club,Spain Primera Division,1.0,SUB,18.0,,2002-05-01,2016.0,45,Spain,,,,Right,3,2,1,Medium/High,Normal (170-185),No,,,"Injury Prone, Leadership",51.0,55.0,65.0,56.0,78.0,80.0,57,47,78,83,56,48,69,62,70,67,55,48,51,74,62,73,89,66,83,58,87,86,52,38,52,,70,83,73,16,16,11,7,16,,62,62,62,57,59,59,59,57,59,59,59,59,66,66,66,59,70,76,76,76,70,71,79,79,79,71,20,https://cdn.sofifa.net/players/105/803/16_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Athletic Club de Bilbao
26103,Idriss Carlos Kameni,Málaga,223,['Goalkeeper'],28,Carlos Idriss Kameni,100.0,False,111661,https://sofifa.com/player/111661/carlos-idriss-kameni/160002,C. Kameni,Carlos Idriss Kameni,GK,78,78,6500000.0,50000.0,31,1984-02-18,186,86,573.0,Málaga,Spain Primera Division,1.0,GK,1.0,,2012-01-13,2017.0,103,Cameroon,,,,Right,3,1,2,Medium/Medium,Normal (185+),No,,,GK Up for Corners,,,,,,,12,11,13,27,13,15,11,12,29,14,44,45,58,70,57,22,76,40,79,12,34,24,14,40,24,,13,11,12,83,78,67,72,87,45.0,25,25,25,26,25,25,25,26,28,28,28,27,28,28,28,27,26,28,28,28,26,25,28,28,28,25,78,https://cdn.sofifa.net/players/111/661/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/cm.png,Málaga CF
26107,Alberto Lopo García,RC Deportivo La Coruña,219,"['Right Center Back', 'Center Back']",10,Alberto Lopo García,100.0,False,110341,https://sofifa.com/player/110341/albert-lopo-garcia/160002,Lopo,Alberto Lopo García,CB,72,72,350000.0,15000.0,35,1980-05-05,186,81,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,SUB,23.0,,2014-01-30,2016.0,45,Spain,,,,Right,3,2,2,Low/High,Normal (185+),No,,,Power Header,53.0,54.0,55.0,45.0,71.0,75.0,44,59,75,69,28,32,31,47,63,64,51,54,36,64,52,53,78,55,84,48,78,66,47,42,60,,71,74,70,9,9,14,8,16,,58,58,58,51,53,53,53,51,53,53,53,53,58,58,58,53,61,67,67,67,61,64,72,72,72,64,17,https://cdn.sofifa.net/players/110/341/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Deportivo de La Coruña
26209,Manuel Pablo García Díaz,RC Deportivo La Coruña,219,"['Left Center Back', 'Left Back', 'Right Back']",3,Manuel Pablo García Díaz,100.0,False,8963,https://sofifa.com/player/8963/manuel-pablo-garcia-diaz/160002,Manuel Pablo,Manuel Pablo García Díaz,"RB, LB",69,69,,6000.0,39,1976-01-25,176,80,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,SUB,2.0,,1998-07-01,2016.0,45,Spain,,,,Right,3,3,2,High/Medium,Normal (170-185),No,,,"Leadership, One Club Player, Team Player",52.0,52.0,68.0,57.0,73.0,66.0,78,45,49,68,57,48,66,48,71,70,54,51,49,78,66,56,33,48,75,63,72,80,45,61,51,,72,77,71,14,6,15,12,14,,56,56,56,59,58,58,58,59,60,60,60,60,65,65,65,60,69,71-2,71-2,71-2,69,69,70-1,70-1,70-1,69,19,https://cdn.sofifa.net/players/008/963/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Deportivo de La Coruña
26222,José Eduardo Rosa Vale de Castro,Rayo Vallecano,360,"['Left Center Back', 'Right Center Back', 'Center Back']",22,José Eduardo Rosa Vale de Castro,100.0,False,157947,https://sofifa.com/player/157947/jose-eduardo-rosa-vale-e-castro/160002,Zé Castro,José Eduardo Rosa Vale de Castro,CB,76,76,3100000.0,45000.0,32,1983-01-13,183,82,480.0,Rayo Vallecano,Spain Primera Division,1.0,LCB,18.0,,2013-08-29,2018.0,38,Portugal,,,,Right,3,2,1,Medium/Low,Lean (170-185),No,,,"Injury Prone, Long Passer (AI)",57.0,47.0,63.0,62.0,80.0,71.0,42,47,71,79,47,58,54,53,71,68,60,55,64,69,55,42,73,72,74,52,63,86,40,53,46,,76,81,83,11,14,12,8,13,,57,57,57,58,58,58,58,58,61,61,61,60,67,67,67,60,70,75,75,75,70,72,76,76,76,72,18,https://cdn.sofifa.net/players/157/947/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Rayo Vallecano
